,store_number,city,country,latitude,longitude,ownership_type,opening_time
3564,55673-289511,Scottsdale,US,33.586936,-111.925529,CO,"('5', '00', 'AM')"
3565,74228-26811,Scottsdale,US,33.675674,-111.888181,LS,"('6', '00', 'AM')"
3566,17374-173856,Scottsdale,US,33.670947,-111.90431,LS,"('6', '00', 'AM')"
3567,74862-97178,Scottsdale,US,33.584271,-111.924447,LS,"('5', '00', 'AM')"
3568,74230-45839,Scottsdale,US,33.624223,-111.941645,LS,"('5', '00', 'AM')"
3569,14126-105015,Scottsdale,US,33.672352,-111.905729,CO,"('4', '30', 'AM')"
3570,62567-296690,Phoenix,US,33.65622,-111.930058,CO,"('5', '00', 'AM')"
3571,21986-106021,Scottsdale,US,33.624801,-111.944605,LS,"('6', '00', 'AM')"
3572,10800-101121,Scottsdale,US,33.582406,-111.928009,CO,"('5', '00', 'AM')"
3573,53806-284806,Scottsdale,US,33.554141,-111.880391,CO,"('5', '00', 'AM')"
3574,6942-89800,Scottsdale,US,33.698924,-111.888847,CO,"('5', '00', 'AM')"
3575,22718-223831,Scottsdale,US,33.544268,-111.905275,CO,"('4', '30', 'AM')"
3576,20337-204608,Scottsdale,US,33.540407,-111.887157,LS,"('8', '00', 'AM')"
3577,9589-95710,Scottsdale,US,33.538118,-111.886317,CO,"('4', '00', 'AM')"
3578,51237-276435,Phoenix,US,33.626028,-111.978777,LS,"('5', '00', 'AM')"
3579,62522-130404,Scottsdale,US,33.537518,-111.90627,LS,"('6', '00', 'AM')"
3580,5547-194384,Phoenix,US,33.639302,-111.978249,CO,"('5', '00', 'AM')"
3581,27594-247149,Phoenix,US,33.603129,-111.978917,CO,"('4', '30', 'AM')"
3582,5421-189464,Scottsdale,US,33.70191,-111.924842,CO,"('4', '30', 'AM')"
3583,5437-1373,Scottsdale,US,33.539288,-111.92507,CO,"('5', '00', 'AM')"
3584,76610-100267,Phoenix,US,33.600249,-111.989356,LS,"('8', '00', 'AM')"
3585,75507-34919,Phoenix,US,33.683991,-111.966276,LS,"('6', '00', 'AM')"
3586,23711-232707,Phoenix,US,33.674426,-111.974674,LS,"('8', '00', 'AM')"
3587,73728-106041,Phoenix,US,33.611029,-111.994307,LS,"('6', '00', 'AM')"
3588,2836-89363,Phoenix,US,33.626687,-111.99575,CO,"('5', '00', 'AM')"
3589,5439-292948,Phoenix,US,33.612256,-111.995452,CO,"('5', '00', 'AM')"
3590,73505-53439,Phoenix,US,33.678651,-111.974954,LS,"('23', '23', 'AM')"
3591,9449-95835,Phoenix,US,33.676238,-111.978229,CO,"('3', '30', 'AM')"
3592,5496-1419,Scottsdale,US,33.526271,-111.924643,CO,"('5', '00', 'AM')"
3593,74451-90566,Scottsdale,US,33.510443,-111.910419,LS,"('5', '00', 'AM')"
3594,8656-93357,Phoenix,US,33.640233,-112.011032,CO,"('5', '00', 'AM')"
3595,20444-195007,Phoenix,US,33.641706,-112.011234,LS,"('6', '00', 'AM')"
3596,7802-73320,New York,US,40.756861,-73.972635,CO,"('5', '30', 'AM')"
3597,7608-22381,New York,US,40.755021,-73.973223,CO,"('5', '00', 'AM')"
3598,57781-291745,New York,US,40.755522,-73.974665,LS,"('7', '00', 'AM')"
3599,11736-106179,New York,US,40.756963,-73.975901,CO,"('5', '30', 'AM')"
3600,24485-237984,New York,US,40.757375,-73.969097,CO,"('5', '30', 'AM')"
3601,7370-1274,New York,US,40.754122,-73.971714,CO,"('6', '00', 'AM')"
3602,19024-191684,New York,US,40.759594,-73.973601,CO,"('5', '30', 'AM')"
3603,10841-103109,New York,US,40.759446,-73.969979,CO,"('5', '00', 'AM')"
3604,58597-291547,New York,US,40.755678,-73.976897,LS,"('7', '00', 'AM')"
3605,7426-141352,New York,US,40.756301,-73.978168,CO,"('5', '30', 'AM')"
3606,7800-67600,New York,US,40.753668,-73.976791,CO,"('5', '00', 'AM')"
3607,22420-220645,New York,US,40.7523,-73.975228,CO,"('5', '30', 'AM')"
3608,7525-12712,New York,US,40.761266,-73.969101,CO,"('5', '30', 'AM')"
3609,7575-13125,New York,US,40.751585,-73.97359,CO,"('5', '30', 'AM')"
3610,49234-267387,New York,US,40.757778,-73.979611,CO,"('6', '00', 'AM')"
3611,11737-106178,New York,US,40.753877,-73.978716,CO,"('6', '00', 'AM')"
3612,7462-233844,New York,US,40.755463,-73.980151,CO,"('5', '30', 'AM')"
3613,48117-261426,New York,US,40.756067,-73.964842,CO,"('5', '30', 'AM')"
3614,9239-162565,New York,US,40.760708,-73.978824,CO,"('6', '00', 'AM')"
3615,17478-177844,New York,US,40.763077,-73.972348,CO,"('5', '30', 'AM')"
3616,7506-6650,New York,US,40.750865,-73.975279,CO,"('5', '30', 'AM')"
3617,7898-84140,New York,US,40.751783,-73.977646,CO,"('5', '30', 'AM')"
3618,28168-250311,New York,US,40.757054,-73.981142,CO,"('7', '00', 'AM')"
3619,7444-3689,New York,US,40.759505,-73.980468,CO,"('6', '00', 'AM')"
3620,17738-182205,New York,US,40.761796,-73.979542,CO,"('6', '00', 'AM')"
3621,7611-32699,New York,US,40.750332,-73.977043,CO,"('7', '00', 'AM')"
3622,63901-298613,New York,US,40.752899,-73.981094,CO,"('6', '00', 'AM')"
3623,10279-100661,New York,US,40.763708,-73.977304,CO,"('5', '30', 'AM')"
3624,29897-255558,New York,US,40.749207,-73.975333,CO,"('5', '30', 'AM')"
3625,8812-95025,New York,US,40.750605,-73.979141,CO,"('5', '30', 'AM')"
3626,11765-106302,New York,US,40.764767,-73.97709,CO,"('6', '00', 'AM')"
3627,15440-156484,New York,US,40.755528,-73.984085,CO,"('6', '00', 'AM')"
3628,18509-188684,New York,US,40.764705,-73.966362,CO,"('5', '30', 'AM')"
3629,7282-987,New York,US,40.760755,-73.983693,CO,"('6', '00', 'AM')"
3630,7612-22336,New York,US,40.760348,-73.961138,CO,"('5', '30', 'AM')"
3631,49550-269466,New York,US,40.75766,-73.985077,CO,"('7', '00', 'AM')"
3632,29941-255665,New York,US,40.764205,-73.964277,CO,"('5', '30', 'AM')"
3633,8615-93968,New York,US,40.764387,-73.981078,CO,"('6', '00', 'AM')"
3634,7215-142646,New York,US,40.759593,-73.985248,CO,"('6', '00', 'AM')"
3635,8992-233044,New York,US,40.763686,-73.982352,CO,"('6', '30', 'AM')"
3636,8769-93576,New York,US,40.756643,-73.985904,CO,"('6', '00', 'AM')"
3637,26528-244444,New York,US,40.753119,-73.985112,CO,"('6', '30', 'AM')"
3638,7536-8567,New York,US,40.748976,-73.982292,CO,"('6', '00', 'AM')"
3639,48421-263004,New York,US,40.754307,-73.987195,CO,"('6', '00', 'AM')"
3640,821-2019,New York,US,40.765935,-73.963591,CO,"('5', '30', 'AM')"
3641,10784-103069,New York,US,40.749138,-73.983827,CO,"('6', '00', 'AM')"
3642,2785-89743,New York,US,40.760445,-73.987191,CO,"('6', '00', 'AM')"
3643,7501-9812,New York,US,40.763722,-73.985311,CO,"('6', '00', 'AM')"
3644,8130-93577,New York,US,40.746722,-73.981091,CO,"('6', '00', 'AM')"
3645,16576-168024,New York,US,40.751001,-73.987014,CO,"('5', '30', 'AM')"
3646,5938-38659,Las Vegas,US,36.179408,-115.242638,CO,"('4', '30', 'AM')"
3647,73437-24372,Las Vegas,US,36.189726,-115.258694,LS,"('6', '00', 'AM')"
3648,73363-25330,Las Vegas,US,36.160176,-115.245146,LS,"('6', '00', 'AM')"
3649,5433-1022,Las Vegas,US,36.195657,-115.258914,CO,"('5', '00', 'AM')"
3650,8613-93751,Las Vegas,US,36.152378,-115.242838,CO,"('5', '00', 'AM')"
3651,630-216077,Las Vegas,US,36.158843,-115.205364,CO,"('4', '30', 'AM')"
3652,8718-94032,Las Vegas,US,36.198717,-115.28287,CO,"('4', '30', 'AM')"
3653,75598-82362,Las Vegas,US,36.176298,-115.291892,LS,"('7', '00', 'AM')"
3654,17206-101163,Las Vegas,US,36.201645,-115.283743,LS,"('6', '00', 'AM')"
3655,19858-197871,Las Vegas,US,36.219103,-115.24921,LS,"('8', '00', 'AM')"
3656,23851-233553,Las Vegas,US,36.159915,-115.286158,LS,"('8', '00', 'AM')"
3657,5790-18899,Las Vegas,US,36.159478,-115.28769,CO,"('5', '00', 'AM')"
3658,5230-252465,Las Vegas,US,36.143688,-115.277193,CO,"('5', '00', 'AM')"
3659,5215-377,Las Vegas,US,36.144148,-115.20701,CO,"('5', '00', 'AM')"
3660,73655-96300,Las Vegas,US,36.219532,-115.277839,LS,"('6', '00', 'AM')"
3661,5561-926,Las Vegas,US,36.191759,-115.304934,CO,"('5', '00', 'AM')"
3662,2778-89120,Las Vegas,US,36.178226,-115.177257,CO,"('4', '30', 'AM')"
3663,47598-258966,Las Vegas,US,36.193326,-115.306107,LS,"('6', '00', 'AM')"
3664,74600-69902,Las Vegas,US,36.129578,-115.27528,LS,"('6', '00', 'AM')"
3665,63066-297187,Las Vegas,US,36.130315,-115.205862,CO,"('5', '00', 'AM')"
3666,27848-248891,Las Vegas,US,36.144062,-115.185854,CO,"('5', '00', 'AM')"
3667,661-335,Las Vegas,US,36.161721,-115.173199,CO,"('5', '00', 'AM')"
3668,73530-44388,Las Vegas,US,36.238547,-115.250393,LS,"('6', '00', 'AM')"
3669,3487-108624,Las Vegas,US,36.157891,-115.312109,LS,"('6', '00', 'AM')"
3670,6516-59999,Las Vegas,US,36.240137,-115.249466,CO,"('4', '30', 'AM')"
3671,9888-98133,Las Vegas,US,36.23941,-115.226303,CO,"('5', '00', 'AM')"
3672,73487-36419,Las Vegas,US,36.160861,-115.319548,LS,"('6', '00', 'AM')"
3673,5874-28810,Las Vegas,US,36.159541,-115.319452,CO,"('4', '30', 'AM')"
3674,5687-244784,Las Vegas,US,36.114085,-115.242427,CO,"('4', '30', 'AM')"
3675,75521-56219,Las Vegas,US,36.142262,-115.175362,LS,"('6', '00', 'AM')"
3676,73470-23349,Las Vegas,US,36.240117,-115.208901,LS,"('6', '00', 'AM')"
3677,26718-244704,Las Vegas,US,36.193763,-115.161171,CO,"('4', '30', 'AM')"
3678,9275-84180,Las Vegas,US,36.125953,-115.189503,CO,"('4', '30', 'AM')"
3679,6790-74255,Las Vegas,US,36.163744,-115.158117,CO,"('7', '00', 'AM')"
3680,73498-23348,Las Vegas,US,36.115927,-115.280191,LS,"('6', '00', 'AM')"
3681,75516-43679,Las Vegas,US,36.250051,-115.244611,LS,"('6', '00', 'AM')"
3682,25708-230564,Las Vegas,US,36.165625,-115.15576,CO,"('7', '30', 'AM')"
3683,2776-252268,Las Vegas,US,36.115048,-115.20214,CO,"('4', '30', 'AM')"
3684,27317-245631,Las Vegas,US,36.137985,-115.165368,LS,"('6', '00', 'AM')"
3685,63720-296886,Las Vegas,US,36.134719,-115.167392,LS,"('12', '00', 'AM')"
3686,75230-89160,Las Vegas,US,36.118025,-115.187872,LS,"('23', '23', 'AM')"
3687,75226-89161,Las Vegas,US,36.118207,-115.187212,LS,"('12', '00', 'PM')"
3688,75338-101550,Las Vegas,US,36.155636,-115.332249,LS,"('5', '00', 'AM')"
3689,7950-94617,North Las Vegas,US,36.217973,-115.160141,CO,"('4', '30', 'AM')"
3690,13260-104556,Las Vegas,US,36.21868,-115.324625,CO,"('4', '30', 'AM')"
3691,75254-94411,Las Vegas,US,36.147274,-115.156046,LS,"('4', '00', 'AM')"
3692,10242-99859,Las Vegas,US,36.128594,-115.314566,CO,"('5', '00', 'AM')"
3693,75341-101549,Las Vegas,US,36.155939,-115.334062,LS,"('8', '00', 'AM')"
3694,64807-296885,Las Vegas,US,36.133613,-115.165275,LS,"('8', '00', 'AM')"
3695,49416-268905,Las Vegas,US,36.165911,-115.147519,CO,"('5', '00', 'AM')"
3696,2655-64679,Monona,US,43.047391,-89.324098,CO,"('5', '00', 'AM')"
3697,64933-298813,Madison,US,43.061944,-89.308226,CO,"('5', '00', 'AM')"
3698,64906-296219,Madison,US,43.042569,-89.377118,CO,"('5', '00', 'AM')"
3699,2425-1736,Madison,US,43.074002,-89.382823,CO,"('5', '30', 'AM')"
3700,22981-202467,Madison,US,43.075666,-89.38659,LS,"('6', '30', 'AM')"
3701,62885-295664,Madison,US,43.0687,-89.400354,LS,"('7', '00', 'AM')"
3702,2309-1816,Madison,US,43.074801,-89.396936,CO,"('8', '00', 'AM')"
3703,62417-294468,Madison,US,43.031221,-89.409571,CO,"('5', '00', 'AM')"
3704,76777-108248,Madison,US,43.119173,-89.307697,LS,"('8', '00', 'AM')"
3705,16518-161964,Madison,US,43.125614,-89.312713,CO,"('7', '00', 'AM')"
3706,2511-32399,Fitchburg,US,43.016264,-89.429125,CO,"('5', '00', 'AM')"
3707,8970-94826,Madison,US,43.074946,-89.447565,CO,"('5', '00', 'AM')"
3708,15479-156755,Madison,US,43.075234,-89.451279,LS,"('8', '00', 'AM')"
3709,18982-188244,Madison,US,43.050639,-89.471711,LS,"('6', '00', 'AM')"
3710,76773-91864,Fitchburg,US,43.015381,-89.481493,LS,"('7', '00', 'AM')"
3711,19808-202245,Sun Prairie,US,43.166381,-89.269591,CO,"('7', '00', 'AM')"
3712,70365-138021,Sun Prairie,US,43.171044,-89.267522,LS,"('8', '00', 'AM')"
3713,2572-49019,Madison,US,43.058831,-89.502348,CO,"('5', '30', 'AM')"
3714,9968-243990,Middleton,US,43.10344,-89.486619,CO,"('5', '00', 'AM')"
3715,76578-99100,Madison,US,43.062265,-89.524842,LS,"('7', '00', 'AM')"
3716,2698-212844,Middleton,US,43.090507,-89.525606,CO,"('5', '00', 'AM')"
3717,76389-97002,Janesville,US,42.720776,-88.99835,LS,"('8', '00', 'AM')"
3718,53611-285674,Johnson Creek,US,43.084756,-88.761591,CO,"('5', '00', 'AM')"
3719,8141-95769,Janesville,US,42.71803,-88.98058,CO,"('5', '00', 'AM')"
3720,13393-106644,Beloit,US,42.524899,-88.983327,CO,"('5', '30', 'AM')"
3721,18900-182984,Lake Delton,US,43.576041,-89.782234,CO,"('6', '00', 'AM')"
3722,10247-100353,Oconomowoc,US,43.074349,-88.468846,CO,"('5', '30', 'AM')"
3723,10061-99362,Delavan,US,42.628409,-88.614736,CO,"('5', '30', 'AM')"
3724,2718-80221,Wisconsin Dells,US,43.624765,-89.787446,CO,"('6', '00', 'AM')"
3725,76353-97000,Delafield,US,43.051058,-88.377006,LS,"('8', '00', 'AM')"
3726,9581-97207,Delafield,US,43.053798,-88.371135,CO,"('5', '30', 'AM')"
3727,56265-288983,Machesney Park,US,42.367342,-89.028094,LS,"('8', '00', 'AM')"
3728,9603-97233,Machesney Park,US,42.365153,-89.032253,CO,"('4', '30', 'AM')"
3729,6591-67660,Orinda,US,37.878959,-122.182452,CO,"('23', '23', 'AM')"
3730,5231-393,Orinda,US,37.88431,-122.191788,CO,"('5', '30', 'AM')"
3731,6435-261304,Moraga,US,37.858771,-122.12438,CO,"('6', '00', 'AM')"
3732,560-502,Lafayette,US,37.891682,-122.12003,CO,"('6', '00', 'AM')"
3733,74208-24447,Lafayette,US,37.892812,-122.119418,LS,"('6', '00', 'AM')"
3734,5780-264665,Oakland,US,37.825866,-122.209395,CO,"('5', '30', 'AM')"
3735,74806-23808,Moraga,US,37.836061,-122.128638,LS,"('6', '00', 'AM')"
3736,23461-230285,Oakland,US,37.849491,-122.252298,LS,"('6', '00', 'AM')"
3737,9453-96589,Lafayette,US,37.895147,-122.104785,CO,"('5', '00', 'AM')"
3738,5406-945,Berkeley,US,37.868869,-122.268201,CO,"('6', '00', 'AM')"
3739,17877-164526,Berkeley,US,37.881521,-122.269968,LS,"('6', '00', 'AM')"
3740,514-175184,Oakland,US,37.833536,-122.249405,CO,"('5', '30', 'AM')"
3741,26801-135815,Oakland,US,37.834547,-122.250526,LS,"('6', '00', 'AM')"
3742,570-512,Berkeley,US,37.891466,-122.279956,CO,"('5', '30', 'AM')"
3743,52326-281144,Berkeley,US,37.869747,-122.283793,LS,"('7', '00', 'AM')"
3744,79744-125805,Oakland,US,37.801195,-122.215642,LS,"('5', '00', 'AM')"
3745,5281-120,Oakland,US,37.811189,-122.243417,CO,"('4', '30', 'AM')"
3746,62436-296181,Oakland,US,37.811174,-122.247253,CO,"('5', '30', 'AM')"
3747,11244-198424,Walnut Creek,US,37.877794,-122.07292,CO,"('5', '30', 'AM')"
3748,47058-254704,Oakland,US,37.818965,-122.262361,CO,"('4', '30', 'AM')"
3749,5768-13280,Walnut Creek,US,37.924883,-122.088126,CO,"('5', '00', 'AM')"
3750,48157-256932,Albany,US,37.884301,-122.298131,CO,"('5', '00', 'AM')"
3751,3497-133464,Emeryville,US,37.829323,-122.279898,LS,"('5', '00', 'AM')"
3752,8912-94639,Emeryville,US,37.846619,-122.291674,CO,"('5', '00', 'AM')"
3753,615-340,Emeryville,US,37.828924,-122.28238,CO,"('5', '00', 'AM')"
3754,5967-49739,El Cerrito,US,37.901321,-122.299702,CO,"('5', '00', 'AM')"
3755,21563-211784,Walnut Creek,US,37.902127,-122.064981,CO,"('5', '00', 'AM')"
3756,76510-99355,Walnut Creek,US,37.904574,-122.064362,LS,"('8', '00', 'AM')"
3757,51378-277966,Walnut Creek,US,37.897132,-122.061628,CO,"('5', '00', 'AM')"
3758,5624-1943,Walnut Creek,US,37.898087,-122.06009,CO,"('5', '00', 'AM')"
3759,5601-1928,Emeryville,US,37.836616,-122.295069,CO,"('4', '30', 'AM')"
3760,15231-156025,Emeryville,US,37.82892,-122.289904,LS,"('8', '00', 'AM')"
3761,76267-89722,Albany,US,37.883533,-122.307753,LS,"('8', '00', 'AM')"
3762,17417-164525,Walnut Creek,US,37.894715,-122.057602,LS,"('10', '00', 'AM')"
3763,581-224766,Walnut Creek,US,37.895584,-122.057303,CO,"('7', '30', 'AM')"
3764,74422-24530,Walnut Creek,US,37.898131,-122.056855,LS,"('6', '00', 'AM')"
3765,79512-102353,Pleasant Hill,US,37.934228,-122.072413,LS,"('6', '00', 'AM')"
3766,625-347,Oakland,US,37.804438,-122.27391,CO,"('4', '30', 'AM')"
3767,74783-73685,Martinez,US,37.958099,-122.093511,LS,"('6', '00', 'AM')"
3768,11453-105281,Oakland,US,37.787709,-122.251001,CO,"('4', '30', 'AM')"
3769,5245-295126,Martinez,US,37.959223,-122.093997,CO,"('5', '00', 'AM')"
3770,5937-45439,Walnut Creek,US,37.927435,-122.061127,CO,"('4', '30', 'AM')"
3771,47057-256264,Oakland,US,37.796057,-122.276145,CO,"('5', '00', 'AM')"
3772,5751-12128,Oakland,US,37.774365,-122.230338,CO,"('4', '30', 'AM')"
3773,15167-152425,Walnut Creek,US,37.926819,-122.054962,CO,"('5', '00', 'AM')"
3774,15123-153026,El Cerrito,US,37.923207,-122.316211,LS,"('5', '00', 'AM')"
3775,11161-103516,Alameda,US,37.768227,-122.232459,CO,"('4', '30', 'AM')"
3776,19859-196187,Alameda,US,37.789087,-122.279755,LS,"('8', '00', 'AM')"
3777,10252-96965,Pleasant Hill,US,37.943699,-122.056982,CO,"('5', '00', 'AM')"
3778,5559-1735,Pleasant Hill,US,37.948717,-122.059689,CO,"('5', '00', 'AM')"
3779,6566-237008,Centennial,US,39.59539,-104.85338,CO,"('5', '00', 'AM')"
3780,254-196664,Centennial,US,39.566389,-104.906929,CO,"('4', '30', 'AM')"
3781,5299-894,Littleton,US,39.562645,-104.876025,CO,"('8', '00', 'AM')"
3782,9128-82271,Littleton,US,39.567369,-104.920949,LS,"('6', '00', 'AM')"
3783,75009-86329,Highlands Ranch,US,39.558905,-104.907478,LS,"('6', '00', 'AM')"
3784,21242-210247,Aurora,US,39.637869,-104.828549,CO,"('4', '30', 'AM')"
3785,10262-99008,Lone Tree,US,39.554603,-104.883978,CO,"('5', '00', 'AM')"
3786,2204-146,Centennial,US,39.580316,-104.96188,CO,"('5', '30', 'AM')"
3787,26130-243204,Centennial,US,39.578504,-104.961283,LS,"('6', '00', 'AM')"
3788,5573-164244,Centennial,US,39.595318,-104.804334,CO,"('5', '00', 'AM')"
3789,73961-82268,Aurora,US,39.600226,-104.802907,LS,"('6', '00', 'AM')"
3790,76981-136642,Aurora,US,39.591379,-104.805072,LS,"('8', '00', 'AM')"
3791,74139-17655,Lone Tree,US,39.537585,-104.883345,LS,"('6', '00', 'AM')"
3792,76124-88404,Highlands Ranch,US,39.565233,-104.96562,LS,"('8', '00', 'AM')"
3793,27851-193845,Lone Tree,US,39.535316,-104.880241,CO,"('5', '30', 'AM')"
3794,76472-97585,Lone Tree,US,39.53498,-104.883955,LS,"('7', '00', 'AM')"
3795,6339-180484,Highlands Ranch,US,39.543938,-104.942181,CO,"('5', '00', 'AM')"
3796,17563-172724,Englewood,US,39.536711,-104.856139,CO,"('5', '00', 'AM')"
3797,6881-283350,Centennial,US,39.625209,-104.790089,CO,"('5', '00', 'AM')"
3798,79283-82266,Highlands Ranch,US,39.542469,-104.94462,LS,"('6', '00', 'AM')"
3799,29222-248914,Littleton,US,39.584111,-104.987857,CO,"('4', '30', 'AM')"
3800,58595-288586,Lone Tree,US,39.529175,-104.871426,LS,"('5', '30', 'AM')"
3801,7850-75462,South Portland,US,43.634206,-70.34525,CO,"('6', '00', 'AM')"
3802,27548-237375,South Portland,US,43.633214,-70.350888,LS,"('8', '00', 'AM')"
3803,21793-209105,South Portland,US,43.63461,-70.338208,CO,"('7', '00', 'AM')"
3804,7434-1270,South Portland,US,43.633152,-70.333801,CO,"('9', '00', 'AM')"
3805,16156-167725,Portland,US,43.647243,-70.31157,LS,"('6', '00', 'AM')"
3806,21266-199788,Scarborough,US,43.591985,-70.330354,CO,"('5', '30', 'AM')"
3807,48420-263170,Westbrook,US,43.677028,-70.330533,CO,"('5', '30', 'AM')"
3808,7433-2484,Portland,US,43.654172,-70.26274,CO,"('23', '23', 'AM')"
3809,11917-105248,Portland,US,43.68404,-70.29151,CO,"('6', '30', 'AM')"
3810,58183-292334,South Portland,US,43.635255,-70.255619,CO,"('7', '00', 'AM')"
3811,7408-1269,Portland,US,43.657548,-70.254594,CO,"('6', '00', 'AM')"
3812,19384-196605,Portland,US,43.65634,-70.25209,CO,"('6', '00', 'AM')"
3813,2830-92922,Portland,US,43.702836,-70.288496,CO,"('5', '30', 'AM')"
3814,11267-103523,Falmouth,US,43.724471,-70.232926,CO,"('6', '30', 'AM')"
3815,7916-87700,Saco,US,43.508877,-70.434748,CO,"('5', '30', 'AM')"
3816,48490-263567,Biddeford,US,43.483311,-70.471378,CO,"('5', '00', 'AM')"
3817,76681-97524,Biddeford,US,43.474469,-70.513594,LS,"('8', '00', 'AM')"
3818,75861-101586,Kennebunk,US,43.410543,-70.558286,LS,"('7', '00', 'AM')"
3819,75860-101587,Kennebunk,US,43.40996,-70.561163,LS,"('7', '00', 'AM')"
3820,7549-13807,Freeport,US,43.856526,-70.104324,CO,"('6', '00', 'AM')"
3821,9299-96183,Topsham,US,43.939886,-69.977712,CO,"('6', '30', 'AM')"
3822,8837-95312,Brunswick,US,43.906208,-69.9157,CO,"('5', '30', 'AM')"
3823,76551-98098,Topsham,US,43.9447,-69.9642,LS,"('8', '00', 'AM')"
3824,9709-98003,Auburn,US,44.120665,-70.234306,CO,"('5', '30', 'AM')"
3825,62844-296537,Auburn,US,44.123681,-70.22709,LS,"('6', '00', 'AM')"
3826,76677-104732,Somersworth,US,43.232909,-70.8818,LS,"('8', '00', 'AM')"
3827,48344-262810,Rochester,US,43.332369,-71.007794,CO,"('5', '30', 'AM')"
3828,9991-99148,Dover,US,43.221388,-70.888269,CO,"('6', '00', 'AM')"
3829,7907-254346,Kittery,US,43.111289,-70.734214,CO,"('5', '00', 'AM')"
3830,10325-99909,Portsmouth,US,43.092318,-70.792327,CO,"('5', '00', 'AM')"
3831,7459-2912,Portsmouth,US,43.077086,-70.758064,CO,"('5', '30', 'AM')"
3832,13715-106254,North Conway,US,44.019317,-71.115906,CO,"('6', '00', 'AM')"
3833,3872-141546,Greenland,US,43.04871,-70.816345,LS,"('8', '00', 'AM')"
3834,29769-255232,Portsmouth,US,43.033855,-70.783329,CO,"('6', '00', 'AM')"
3835,70036-105897,West Gardiner,US,44.20751,-69.82761,LS,"('6', '30', 'AM')"
3836,11028-87826,Tustin,US,33.724425,-117.793097,CO,"('4', '30', 'AM')"
3837,23518-215007,Irvine,US,33.726358,-117.788688,CO,"('4', '30', 'AM')"
3838,21925-156786,Tustin,US,33.729038,-117.790178,LS,"('5', '00', 'AM')"
3839,47758-258884,Irvine,US,33.727249,-117.785849,LS,"('8', '00', 'AM')"
3840,515-459,Irvine,US,33.706357,-117.788147,CO,"('5', '00', 'AM')"
3841,5741-5526,Irvine,US,33.721853,-117.77099,CO,"('5', '00', 'AM')"
3842,6475-60801,Tustin,US,33.734319,-117.815138,CO,"('5', '00', 'AM')"
3843,29895-254545,Tustin,US,33.745236,-117.812828,LS,"('6', '00', 'AM')"
3844,53012-279507,Irvine,US,33.734939,-117.760699,LS,"('6', '00', 'AM')"
3845,51521-274729,Irvine,US,33.696341,-117.764359,LS,"('6', '00', 'AM')"
3846,76729-97571,Tustin,US,33.699999,-117.827352,LS,"('8', '00', 'AM')"
3847,6863-83065,Irvine,US,33.69623,-117.762616,CO,"('5', '00', 'AM')"
3848,20913-208486,Irvine,US,33.68551,-117.813219,LS,"('8', '00', 'AM')"
3849,17356-160395,Irvine,US,33.697633,-117.83472,CO,"('4', '00', 'AM')"
3850,3454-91640,Irvine,US,33.681474,-117.811756,CO,"('5', '00', 'AM')"
3851,49729-269324,Irvine,US,33.696597,-117.742617,LS,"('5', '00', 'AM')"
3852,11456-103990,Irvine,US,33.697316,-117.740788,CO,"('4', '30', 'AM')"
3853,5416-1261,Irvine,US,33.67151,-117.7894,CO,"('4', '30', 'AM')"
3854,53778-106080,Irvine,US,33.677165,-117.833078,LS,"('5', '00', 'AM')"
3855,10999-102287,Irvine,US,33.668436,-117.763474,CO,"('4', '30', 'AM')"
3856,73565-67160,Orange,US,33.786961,-117.804195,LS,"('6', '00', 'AM')"
3857,55323-289176,Irvine,US,33.658767,-117.802113,CO,"('4', '30', 'AM')"
3858,51874-279484,Irvine,US,33.663622,-117.825967,CO,"('5', '00', 'AM')"
3859,8641-93571,Irvine,US,33.654343,-117.778449,CO,"('5', '00', 'AM')"
3860,52993-282326,Orange,US,33.791754,-117.763491,LS,"('6', '00', 'AM')"
3861,50399-252849,Irvine,US,33.657449,-117.748349,LS,"('6', '00', 'AM')"
